"removed","freqchal","pvi2","obama","cperhs","sexexp","book","author","state","antifamily","cmedin","cperba","days2000","occult","language","homosexuality","violence","booktitle","tag","date_challenged","year_challenged","month_challenged","challenge_n"
0,0,4,1,5.53804213135068,0,1071,"Bienenstock, David","OR",0,1274.5,1.07627013630731,3600,0,0,0,0,"Official High Times Pot Smoker's Handbook:  Feature 420 Things to Do When You're Stoned, The","not_rmvd",2009-11-09,2009,11,1
0,0,4,0,5.53804213135068,0,1083,"de Haan, Linda","OR",0,1274.5,1.07627013630731,2345,0,0,1,0,"King & King","not_rmvd",2006-06-03,2006,6,1
0,0,4,0,5.53804213135068,0,1083,"de Haan, Linda","OR",0,1274.5,1.07627013630731,2310,0,0,1,0,"King & King","not_rmvd",2006-04-29,2006,4,1
0,0,4,0,5.53804213135068,0,1582,"LaBute, Neil","OR",0,1274.5,1.07627013630731,2290,0,0,0,0,"Seconds of Pleasure","not_rmvd",2006-04-09,2006,4,1
0,0,4,0,5.53804213135068,0,1071,"Roberts, Nora","OR",0,1274.5,1.07627013630731,2100,0,0,0,0,"Key of Valor","not_rmvd",2005-10-01,2005,10,1
0,0,4,0,5.53804213135068,0,435,"Holly, Emma","OR",0,1274.5,1.07627013630731,2088,0,0,0,0,"Cooking Up a Storm","not_rmvd",2005-09-19,2005,9,1
0,0,4,0,5.53804213135068,0,1728,"Moore, Michael","OR",0,1274.5,1.07627013630731,2014,0,0,0,0,"Stupid White Men","not_rmvd",2005-07-07,2005,7,1
0,0,4,0,5.53804213135068,0,522,"Abu-Jamal, Mumia","OR",0,1274.5,1.07627013630731,2010,0,0,0,0,"Death Blossoms","not_rmvd",2005-07-03,2005,7,1
0,0,4,0,5.53804213135068,0,661,"Moore, Michael","OR",0,1274.5,1.07627013630731,2010,0,0,0,0,"Fahrenheit 911","not_rmvd",2005-07-03,2005,7,1
0,0,4,0,5.53804213135068,0,888,NA,"OR",0,1274.5,1.07627013630731,1958,0,0,0,0,"Hellboy Junior","not_rmvd",2005-05-12,2005,5,1
0,0,4,0,5.53804213135068,0,160,"Adler, Sabine","OR",0,1274.5,1.07627013630731,1924,0,0,0,0,"Art for Lovers","not_rmvd",2005-04-08,2005,4,1
0,0,4,0,5.53804213135068,0,1243,"Spiegelman, Art","OR",0,1274.5,1.07627013630731,1914,0,0,0,0,"Maus & Maus II","not_rmvd",2005-03-29,2005,3,1
0,0,4,0,5.53804213135068,0,491,"Cirrone, Dorian","OR",0,1274.5,1.07627013630731,1907,0,0,0,0,"Dancing in Red Shoes Will Kill You","not_rmvd",2005-03-22,2005,3,1
0,0,4,0,5.53804213135068,0,1407,"Jenkins, A.M.","OR",0,1274.5,1.07627013630731,1887,0,0,0,0,"Out of Order","not_rmvd",2005-03-02,2005,3,1
0,0,4,0,5.53804213135068,0,1719,"Buronson","OR",0,1274.5,1.07627013630731,1869,0,0,0,0,"Strain: Pulp Graphic Novel","not_rmvd",2005-02-12,2005,2,1
0,0,4,0,5.53804213135068,0,1925,"Rupp, Rebecca","OR",0,1274.5,1.07627013630731,1857,0,0,0,0,"Waterstone, The","not_rmvd",2005-01-31,2005,1,1
0,0,4,0,5.53804213135068,0,1709,"Carter, David","OR",0,1274.5,1.07627013630731,1804,0,0,1,0,"Stonewall: Riots that Parked the Gay Revolution","not_rmvd",2004-12-09,2004,12,1
0,0,4,0,5.53804213135068,0,245,"Hughes, Lanston","OR",0,1274.5,1.07627013630731,1800,0,0,0,0,"Black Misery","not_rmvd",2004-12-05,2004,12,1
0,0,4,0,5.53804213135068,0,340,"Blair, Jayson","OR",0,1274.5,1.07627013630731,1800,0,0,0,0,"Burning Down My Master's House","not_rmvd",2004-12-05,2004,12,1
0,0,4,0,5.53804213135068,0,424,"Borhek, Mary","OR",0,1274.5,1.07627013630731,1800,0,0,1,0,"Coming Out to Parents","not_rmvd",2004-12-05,2004,12,1
0,0,4,0,5.53804213135068,0,428,"Hogan, Steve","OR",0,1274.5,1.07627013630731,1800,0,0,1,0,"Completely Queer: the Gay & Lesbian Encyclopedia","not_rmvd",2004-12-05,2004,12,1
0,0,4,0,5.53804213135068,0,710,"Morris, John D.","OR",0,1274.5,1.07627013630731,1800,0,0,0,0,"Footprints in the Ash","not_rmvd",2004-12-05,2004,12,1
0,0,4,0,5.53804213135068,0,151,"Napier, Susan","OR",0,1274.5,1.07627013630731,1426,0,0,0,0,"Anime from Akira to Princess Mononoke","not_rmvd",2003-11-27,2003,11,1
0,0,4,0,5.53804213135068,0,290,"Black, Eric","OR",0,1274.5,1.07627013630731,1426,0,0,0,0,"Bosnia: Fractured Region","not_rmvd",2003-11-27,2003,11,1
0,0,4,0,5.53804213135068,1,902,"James, Samantha","OR",0,1274.5,1.07627013630731,1426,0,0,0,0,"His Wicked Ways","not_rmvd",2003-11-27,2003,11,1
0,0,4,0,5.53804213135068,1,939,"Hodson, Phillip & Hooper, Anne","OR",0,1274.5,1.07627013630731,1426,0,0,0,0,"How to Make Great Love to a Man","not_rmvd",2003-11-27,2003,11,1
0,0,4,0,5.53804213135068,0,1039,"Feldman, Jane","OR",0,1274.5,1.07627013630731,1426,0,0,0,0,"Jefferson's Children: The Story of One American Family","not_rmvd",2003-11-27,2003,11,1
0,0,4,0,5.53804213135068,1,1166,"Manson, Marilyn","OR",0,1274.5,1.07627013630731,1426,0,0,0,0,"Long Hard Road out of Hell, The","not_rmvd",2003-11-27,2003,11,1
0,0,4,0,5.53804213135068,0,1168,"Whittlinger, Ellen","OR",0,1274.5,1.07627013630731,1426,0,1,0,0,"Long Night of Leo and Bree, The","not_rmvd",2003-11-27,2003,11,1
0,0,4,0,5.53804213135068,0,1279,"Sierra, Judy","OR",0,1274.5,1.07627013630731,1426,0,0,0,1,"Monster Goose","not_rmvd",2003-11-27,2003,11,1
0,0,4,0,5.53804213135068,0,1074,"Cole, William (Tomi Ungerer: Illus.)","OR",0,1274.5,1.07627013630731,1426,0,0,0,1,"Oh, How Silly!","not_rmvd",2003-11-27,2003,11,1
0,0,4,0,5.53804213135068,0,1438,"Loriot","OR",0,1274.5,1.07627013630731,1426,0,0,0,0,"Peter and the Wolf","not_rmvd",2003-11-27,2003,11,1
0,0,4,0,5.53804213135068,0,1450,"Kellogg, Steven","OR",0,1274.5,1.07627013630731,1426,0,0,0,0,"Pinkerton, Behave!","not_rmvd",2003-11-27,2003,11,1
0,0,4,0,5.53804213135068,0,1516,"Reger, James P.","OR",0,1274.5,1.07627013630731,1426,0,0,0,0,"Rebuilding of Bosnia, The","not_rmvd",2003-11-27,2003,11,1
0,0,4,0,5.53804213135068,0,1530,"Gammel, Stephen","OR",0,1274.5,1.07627013630731,1426,0,0,0,1,"Ride","not_rmvd",2003-11-27,2003,11,1
0,0,4,0,5.53804213135068,0,1672,"Pierce, Tamora","OR",0,1274.5,1.07627013630731,1426,0,0,0,0,"Song of the Lionness Series","not_rmvd",2003-11-27,2003,11,1
0,0,4,0,5.53804213135068,1,637,"Senders, N.K.","OR",0,1274.5,1.07627013630731,1020,0,0,0,0,"Epic of Gilgamesh","not_rmvd",2002-10-17,2002,10,1
0,0,4,0,5.53804213135068,1,224,"Editors of Penthouse","OR",0,1274.5,1.07627013630731,990,0,0,0,0,"Between the Sheets","not_rmvd",2002-09-17,2002,9,1
0,0,4,0,5.53804213135068,0,272,"Donald, David","OR",0,1274.5,1.07627013630731,990,0,0,0,0,"Bombers of World War II","not_rmvd",2002-09-17,2002,9,1
0,0,4,0,5.53804213135068,1,611,"Block, Francesca Lia","OR",0,1274.5,1.07627013630731,990,0,0,0,0,"Echo","not_rmvd",2002-09-17,2002,9,1
0,0,4,0,5.53804213135068,0,911,"Peres de Costa, Sunesta","OR",0,1274.5,1.07627013630731,990,0,0,0,0,"Homework","not_rmvd",2002-09-17,2002,9,1
0,0,4,0,5.53804213135068,0,1081,"Duncan, Lois","OR",0,1274.5,1.07627013630731,990,0,1,0,0,"Killing Mr. Griffin","not_rmvd",2002-09-17,2002,9,1
0,0,4,0,5.53804213135068,0,1205,"N.E. Thing Enterprises","OR",0,1274.5,1.07627013630731,990,0,0,0,0,"Magic Eye","not_rmvd",2002-09-17,2002,9,1
0,0,4,0,5.53804213135068,1,1460,"Craze, Richard","OR",0,1274.5,1.07627013630731,990,0,0,0,0,"Pocket Book of Sex and Chocolate, The","not_rmvd",2002-09-17,2002,9,1
0,0,4,0,5.53804213135068,1,1464,"Elias, James","OR",0,1274.5,1.07627013630731,990,0,0,0,0,"Porn 101: Eroticism, Pornography and the First Amendment","not_rmvd",2002-09-17,2002,9,1
0,0,4,0,5.53804213135068,1,1466,"Gittler, Ian","OR",0,1274.5,1.07627013630731,990,0,0,0,0,"Pornstar","not_rmvd",2002-09-17,2002,9,1
0,0,4,0,5.53804213135068,0,1576,"Paulsen, Gary","OR",0,1274.5,1.07627013630731,990,0,0,0,0,"Schernoff Discoveries, The","not_rmvd",2002-09-17,2002,9,1
0,0,4,0,5.53804213135068,0,1755,"Chamberlain, Ann","OR",0,1274.5,1.07627013630731,990,0,0,0,0,"Tamar","not_rmvd",2002-09-17,2002,9,1
0,0,4,0,5.53804213135068,1,2030,"Hekmat, Anwar","OR",0,1274.5,1.07627013630731,990,0,0,0,0,"Women and the Koran","not_rmvd",2002-09-17,2002,9,1
0,0,4,0,5.53804213135068,0,2060,"Kutner, Merrily","OR",0,1274.5,1.07627013630731,990,0,0,0,0,"Z is for Zombie","not_rmvd",2002-09-17,2002,9,1
0,0,4,0,5.53804213135068,0,46,"Castaneda, Carlos","OR",0,1274.5,1.07627013630731,510,0,0,0,0,"A Separate Reality","not_rmvd",2001-05-25,2001,5,1
0,0,4,0,5.53804213135068,0,282,"Curott, Phyllis","OR",0,1274.5,1.07627013630731,510,1,0,0,0,"Book of Shadows","not_rmvd",2001-05-25,2001,5,1
0,0,4,0,5.53804213135068,0,411,"Ginsburg, Mirra","OR",0,1274.5,1.07627013630731,510,0,0,0,1,"Clay Boy","not_rmvd",2001-05-25,2001,5,1
0,0,4,0,5.53804213135068,0,417,"DeFelice, Cynthia","OR",0,1274.5,1.07627013630731,510,0,0,0,1,"Cold Feet","not_rmvd",2001-05-25,2001,5,1
0,0,4,0,5.53804213135068,0,417,"DeFelice, Cynthia","OR",0,1274.5,1.07627013630731,510,0,0,0,1,"Cold Feet","not_rmvd",2001-05-25,2001,5,1
0,0,4,0,5.53804213135068,1,573,"Westheimer, Dr. Ruth","OR",0,1274.5,1.07627013630731,510,0,0,0,0,"Dr. Ruth Talks to Kids","not_rmvd",2001-05-25,2001,5,1
0,0,4,0,5.53804213135068,0,696,"Castaneda, Carlos","OR",0,1274.5,1.07627013630731,510,0,1,0,0,"Fire From Within, The","not_rmvd",2001-05-25,2001,5,1
0,0,4,0,5.53804213135068,0,722,"Woodring, Jim","OR",0,1274.5,1.07627013630731,510,0,0,0,1,"Frank: Volume Two","not_rmvd",2001-05-25,2001,5,1
0,1,4,0,5.53804213135068,0,730,"Pullman, Philip","OR",0,1274.5,1.07627013630731,510,1,0,0,0,"Golden Compass, The","not_rmvd",2001-05-25,2001,5,1
0,0,4,0,5.53804213135068,0,769,"Bourne, Malcolm","OR",0,1274.5,1.07627013630731,510,0,0,0,0,"Gustav: Paranormal Investigator","not_rmvd",2001-05-25,2001,5,1
0,0,4,0,5.53804213135068,0,774,"Cole, Babette","OR",0,1274.5,1.07627013630731,510,0,0,0,0,"Hair in Funny Places","not_rmvd",2001-05-25,2001,5,1
0,0,4,0,5.53804213135068,0,963,"Opie, Iona and Peter Opie","OR",0,1274.5,1.07627013630731,510,0,0,0,0,"I Saw Esau","not_rmvd",2001-05-25,2001,5,1
0,0,4,0,5.53804213135068,0,1035,"Friesen, Gayle","OR",0,1274.5,1.07627013630731,510,0,0,0,0,"Janey's Girl","not_rmvd",2001-05-25,2001,5,1
0,0,4,0,5.53804213135068,0,1121,"Feldman, Gail","OR",0,1274.5,1.07627013630731,510,0,0,0,0,"Lessons in Evil, Lessons From the Light","not_rmvd",2001-05-25,2001,5,1
0,0,4,0,5.53804213135068,0,1121,"Feldman, Gail","OR",0,1274.5,1.07627013630731,510,0,0,0,1,"Lessons in Evil, Lessons From the Light","not_rmvd",2001-05-25,2001,5,1
0,1,4,0,5.53804213135068,0,1127,"Angelou, Maya","OR",0,1274.5,1.07627013630731,510,0,0,0,0,"Life Doesn't Frighten Me","not_rmvd",2001-05-25,2001,5,1
0,0,4,0,5.53804213135068,0,1152,"Cousins, Lucy","OR",0,1274.5,1.07627013630731,510,0,0,0,0,"Little Miss Muffet and Other Nursery Rhymes","not_rmvd",2001-05-25,2001,5,1
0,0,4,0,5.53804213135068,0,1182,"Jackson, Shirley","OR",0,1274.5,1.07627013630731,510,0,0,0,1,"Lottery, The","not_rmvd",2001-05-25,2001,5,1
0,0,4,0,5.53804213135068,0,1185,"Hernandez, Gilbert and Jaime Hernandez","OR",0,1274.5,1.07627013630731,510,0,1,0,0,"Love and Rockets X","not_rmvd",2001-05-25,2001,5,1
0,0,4,0,5.53804213135068,0,1198,"Hernandez, Gilbert and Jaime Hernandez","OR",0,1274.5,1.07627013630731,510,0,0,0,1,"Luba Conquers the World","not_rmvd",2001-05-25,2001,5,1
0,0,4,0,5.53804213135068,0,1276,"Cole, Babette","OR",0,1274.5,1.07627013630731,510,0,0,0,0,"Mommy Laid an Egg","not_rmvd",2001-05-25,2001,5,1
0,0,4,0,5.53804213135068,0,1017,"Craft, Michael","OR",0,1274.5,1.07627013630731,510,0,0,1,0,"Name Games","not_rmvd",2001-05-25,2001,5,1
0,0,4,0,5.53804213135068,1,1531,"Asprin, Robert","OR",0,1274.5,1.07627013630731,510,0,0,0,0,"Ripping Time","not_rmvd",2001-05-25,2001,5,1
0,0,4,0,5.53804213135068,0,1581,"Casteneda, Carlos","OR",0,1274.5,1.07627013630731,510,0,0,0,0,"Second Ring of Power, The","not_rmvd",2001-05-25,2001,5,1
0,0,4,0,5.53804213135068,0,1715,"Bannerman, Helen","OR",0,1274.5,1.07627013630731,510,0,0,0,0,"Story of Little Black Sambo, The","not_rmvd",2001-05-25,2001,5,1
0,0,4,0,5.53804213135068,0,1804,"Munsch, Robert","OR",0,1274.5,1.07627013630731,510,0,0,0,0,"Thomas' Snowsuit","not_rmvd",2001-05-25,2001,5,1
0,0,4,0,5.53804213135068,0,1851,"Fine, Anne","OR",0,1274.5,1.07627013630731,510,0,0,0,1,"Tulip Touch, The","not_rmvd",2001-05-25,2001,5,1
0,0,4,0,5.53804213135068,1,1990,"Newman, Felice","OR",0,1274.5,1.07627013630731,510,0,0,0,0,"Whole Lesbian Sex Book, The","not_rmvd",2001-05-25,2001,5,1
0,0,4,0,5.53804213135068,0,1995,"Telesco, Patricia","OR",0,1274.5,1.07627013630731,510,1,0,0,0,"Wicca 2000","not_rmvd",2001-05-25,2001,5,1
0,0,4,0,5.53804213135068,0,46,"Casteneda, Carlos","OR",0,1274.5,1.07627013630731,180,0,0,0,0,"A Separate Reality","not_rmvd",2000-06-29,2000,6,1
0,0,4,0,5.53804213135068,0,80,"Bell, Derrick","OR",0,1274.5,1.07627013630731,180,0,0,0,0,"Afrolantica Legacies","not_rmvd",2000-06-29,2000,6,1
0,0,4,0,5.53804213135068,0,223,"Carter, Alden","OR",0,1274.5,1.07627013630731,180,0,1,0,0,"Between a Rock and a Hard Place","not_rmvd",2000-06-29,2000,6,1
0,0,4,0,5.53804213135068,1,244,"Smith, Michael J.","OR",0,1274.5,1.07627013630731,180,0,0,0,0,"Black Men/White Men: Afro-American Gay Life and Culture","not_rmvd",2000-06-29,2000,6,1
0,0,4,0,5.53804213135068,0,485,"Willhoite, Michael","OR",0,1274.5,1.07627013630731,180,0,0,1,0,"Daddy's Wedding","not_rmvd",2000-06-29,2000,6,1
0,0,4,0,5.53804213135068,0,495,"Wallace, Bill","OR",0,1274.5,1.07627013630731,180,0,0,0,0,"Danger in Quicksand Swamp","not_rmvd",2000-06-29,2000,6,1
0,0,4,0,5.53804213135068,0,696,"Castaneda, Carlos","OR",0,1274.5,1.07627013630731,180,0,0,0,0,"Fire From Within, The","not_rmvd",2000-06-29,2000,6,1
0,0,4,0,5.53804213135068,0,726,"Sweeney, Joyce","OR",0,1274.5,1.07627013630731,180,0,1,0,0,"Free Fall","not_rmvd",2000-06-29,2000,6,1
0,0,4,0,5.53804213135068,0,750,"Jay, Michael","OR",0,1274.5,1.07627013630731,180,0,0,1,0,"Gay Love Signs","not_rmvd",2000-06-29,2000,6,1
0,0,4,0,5.53804213135068,0,763,"Joannides, Paul","OR",0,1274.5,1.07627013630731,180,0,0,0,0,"Guide to Getting It On, The","not_rmvd",2000-06-29,2000,6,1
0,0,4,0,5.53804213135068,0,863,"Mailer, Norman","OR",0,1274.5,1.07627013630731,180,0,0,0,0,"Harlot's Ghost","not_rmvd",2000-06-29,2000,6,1
0,1,4,0,5.53804213135068,0,982,"Schwartz, Alvin","OR",0,1274.5,1.07627013630731,180,0,0,0,0,"In a Dark, Dark Room and Other Scary Stories","not_rmvd",2000-06-29,2000,6,1
0,0,4,0,5.53804213135068,0,1059,"McBain, Ed","OR",0,1274.5,1.07627013630731,180,0,0,0,1,"Nocturne","not_rmvd",2000-06-29,2000,6,1
0,0,4,0,5.53804213135068,0,1495,"Sturges, Jock","OR",0,1274.5,1.07627013630731,180,0,0,0,0,"Radiant Identities","not_rmvd",2000-06-29,2000,6,1
0,0,4,0,5.53804213135068,0,1581,"Casteneda, Carlos","OR",0,1274.5,1.07627013630731,180,0,0,0,0,"Second Ring of Power, The","not_rmvd",2000-06-29,2000,6,1
0,0,4,0,5.53804213135068,0,1970,"Giblin, James Cross","OR",0,1274.5,1.07627013630731,180,0,0,0,0,"When Plague Strikes","not_rmvd",2000-06-29,2000,6,1
1,1,2,0,2.33804213135069,0,730,"Pullman, Philip","PA",0,4218,-1.62372986369269,1140,1,0,0,1,"Golden Compass, The","rmvd",2003-02-14,2003,2,1
0,0,2,0,2.33804213135069,1,1000,"Freymann-Weyr, Garrett","PA",1,4218,-1.62372986369269,1694,0,0,1,0,"My Heartbeat","not_rmvd",2004-08-21,2004,8,1
0,0,2,0,2.33804213135069,0,725,"Rodgers, Mary","PA",1,4218,-1.62372986369269,839,0,1,0,0,"Freaky Friday","not_rmvd",2002-04-19,2002,4,1
0,0,2,0,2.33804213135069,1,1792,"O'Brein, Tim","PA",0,4218,-1.62372986369269,480,0,1,0,1,"Things They Carried, The","not_rmvd",2001-04-25,2001,4,1
1,0,2,1,2.33804213135069,1,1486,"Gardner, Chris","PA",0,4218,-1.62372986369269,3610,0,1,0,1,"Pursuit of Happiness, The","rmvd",2009-11-19,2009,11,1
1,0,2,1,2.33804213135069,1,1683,"Wizner, Jake","PA",0,4218,-1.62372986369269,3497,0,1,0,0,"Spanking Shakespeare","rmvd",2009-07-29,2009,7,1
1,0,2,0,2.33804213135069,0,1215,"Larrodo, Valerie; Desmareau, Claudine (illustrator); Rubio, Esther (translator)","PA",0,4218,-1.62372986369269,2699,0,1,0,0,"Mama Fue Pequena Antes de Ser Mayor","rmvd",2007-05-23,2007,5,1
1,1,2,0,2.33804213135069,1,102,"Naylor, Phyllis Reynolds","PA",0,4218,-1.62372986369269,1201,0,0,0,0,"Alice the Brave","rmvd",2003-04-16,2003,4,1
0,0,2,1,2.33804213135069,0,268,"Redd, Nancy Amanda","PA",0,4218,-1.62372986369269,3179,0,0,0,0,"Body Drama","not_rmvd",2008-09-14,2008,9,1
0,0,2,0,2.33804213135069,0,1389,"Dolch, Edward","PA",0,4218,-1.62372986369269,2854,0,0,0,0,"Once There Was A Monkey","not_rmvd",2007-10-25,2007,10,1
0,0,2,0,2.33804213135069,1,17,"Tyree, Omar","PA",0,4218,-1.62372986369269,2093,0,1,0,0,"A Do Right Man","not_rmvd",2005-09-24,2005,9,1
0,0,2,0,2.33804213135069,1,419,"Souljah, Sister","PA",0,4218,-1.62372986369269,2093,0,1,0,0,"Coldest Winter Ever, The","not_rmvd",2005-09-24,2005,9,1
0,0,2,0,2.33804213135069,1,539,"Tyree, Omar","PA",0,4218,-1.62372986369269,2093,0,1,0,0,"Diary of a Groupie","not_rmvd",2005-09-24,2005,9,1
0,0,2,0,2.33804213135069,1,369,"Kaplow, Robert","PA",0,4218,-1.62372986369269,1675,0,1,0,0,"Cat Who Killed Lilian Jackson Braun, The","not_rmvd",2004-08-02,2004,8,1
0,0,2,0,2.33804213135069,1,374,"Salinger, J.D.","PA",0,4218,-1.62372986369269,1660,0,1,0,0,"Catcher in the Rye, The","not_rmvd",2004-07-18,2004,7,1
1,0,2,0,2.33804213135069,0,1075,"Cole, William","PA",0,4218,-1.62372986369269,3141,0,0,0,1,"Oh, That's Ridiculous","rmvd",2008-08-07,2008,8,1
1,0,2,0,2.33804213135069,0,1083,"de Haan, Linda","PA",0,4218,-1.62372986369269,1050,0,0,1,0,"King & King","rmvd",2002-11-16,2002,11,1
0,0,2,NA,2.33804213135069,1,408,"Rice, Anne","PA",0,4218,-1.62372986369269,NA,0,0,0,0,"Claiming of Sleeping Beauty, The","not_rmvd",NA,NA,NA,1
0,0,2,1,2.33804213135069,1,1174,"Green, John","PA",0,4218,-1.62372986369269,3610,0,1,0,0,"Looking for Alaska","not_rmvd",2009-11-19,2009,11,1
0,0,2,1,2.33804213135069,1,743,"Rucka, Greg","PA",0,4218,-1.62372986369269,3312,0,0,1,0,"Gotham Central:  The Quick & the Dead","not_rmvd",2009-01-25,2009,1,1
0,0,2,0,2.33804213135069,0,1872,"Brannen, Sarah S.","PA",0,4218,-1.62372986369269,3152,0,0,1,0,"Uncle Bobby's Wedding","not_rmvd",2008-08-18,2008,8,1
0,0,2,0,2.33804213135069,0,1638,"Fierstein, Harvey","PA",0,4218,-1.62372986369269,1946,0,0,1,0,"Sissy Duckling, The","not_rmvd",2005-04-30,2005,4,1
0,1,2,0,2.33804213135069,1,958,"Angelou, Maya","PA",0,4218,-1.62372986369269,480,0,1,0,0,"I Know Why the Caged Bird Sings","not_rmvd",2001-04-25,2001,4,1
1,0,2,0,2.33804213135069,0,675,"Going, K.L.","PA",0,4218,-1.62372986369269,2452,0,1,0,0,"Fat Kid Rules the World","rmvd",2006-09-18,2006,9,1
1,0,2,0,2.33804213135069,0,675,"Going, K.L.","PA",0,4218,-1.62372986369269,2414,0,1,0,0,"Fat Kid Rules the World","rmvd",2006-08-11,2006,8,1
1,1,2,0,2.33804213135069,0,144,"Schwartz, Alvin","PA",0,4218,-1.62372986369269,240,0,0,0,1,"And the Green Grass Grew All Around","rmvd",2000-08-28,2000,8,1
1,0,2,0,2.33804213135069,0,1139,"Williams-Garcia, Rita","PA",0,4218,-1.62372986369269,240,0,0,0,0,"Like Sisters on the Homefront","rmvd",2000-08-28,2000,8,1
0,0,2,1,2.33804213135069,0,656,"Cooney, Caroline B.","PA",0,4218,-1.62372986369269,3884,0,0,0,0,"Face on the Milk Carton, The","not_rmvd",2010-08-20,2010,8,1
0,0,2,1,2.33804213135069,0,6,"Orwell, George","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"1984","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,45,"Knowles, John","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"A Separate Peach","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,53,"Hosseini, Khaled","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"A Thousand Splendid Suns","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,70,"LaRochelle, David","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Absolutely, Positively Not","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,75,"Twain, Mark","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Adventures of Huckleberry Finn, The","not_rmvd",2009-11-09,2009,11,1
0,1,2,1,2.33804213135069,0,100,"Naylor, Phyllis Reynolds","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Alice On Her Way","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,109,"Warren, Robert Penn","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"All the King's Men","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,137,"Dreiser, Theodore","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"An American Tragedy","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,155,"Peck, Richard","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Are You In the House Alone?","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,165,"Faulkner, William","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"As I Lay Dying","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,193,"Stroud, Jonathan","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Bartimaeus (series)","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,205,"Meyers, Walter Dean","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Beast, The","not_rmvd",2009-11-09,2009,11,1
0,1,2,1,2.33804213135069,0,214,"Morrison, Toni","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Beloved","not_rmvd",2009-11-09,2009,11,1
0,1,2,1,2.33804213135069,0,228,"Cormier, Robert","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Beyond the Chocolate War","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,229,"Various","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Bible, The","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,232,"Crocker, Nancy","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Billie Standish Was Here","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,275,"Smith, Jeff","PA",0,4218,-1.62372986369269,3600,0,1,0,0,"Bone:  Eyes of the Storm","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,296,"Koertge, Ron","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Boy Girl Boy","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,307,"Fischer, Debbie Reed","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Braless in Wonderland","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,308,"Huxley, Aldous","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Brave New World","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,312,"Winton, Tim","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Breath","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,321,"Grimes, Nikki","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Bronx Masquerade","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,344,"Bildner, Phil","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Busted","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,373,"Heller, Joseph","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Catch-22","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,374,"Salinger, J.D.","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Catcher in the Rye, The","not_rmvd",2009-11-09,2009,11,1
0,1,2,1,2.33804213135069,0,399,"Cormier, Robert","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Chocolate War, The","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,414,"Olmstead, Robert","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Coal Black Horse","not_rmvd",2009-11-09,2009,11,1
